Tweet_id,Text,Label,remove_user,remove_punc,remove_emoji,case_folding,tweet_clean,Tweet
1542116305024983040,"Banyak para pelaku usaha yang kesulitan dalam mendapatkan minyak goreng. Karena harganya mahal dan sulit didapat. Dan sekarang, pemerintah sudah menyiapkan banyak minyak goreng untuk masyarakat. 
#MinyakUntukKita",0,"Banyak para pelaku usaha yang kesulitan dalam mendapatkan minyak goreng. Karena harganya mahal dan sulit didapat. Dan sekarang, pemerintah sudah menyiapkan banyak minyak goreng untuk masyarakat.  #MinyakUntukKita",Banyak para pelaku usaha yang kesulitan dalam mendapatkan minyak goreng Karena harganya mahal dan sulit didapat Dan sekarang pemerintah sudah menyiapkan banyak minyak goreng untuk masyarakat  MinyakUntukKita,Banyak para pelaku usaha yang kesulitan dalam mendapatkan minyak goreng Karena harganya mahal dan sulit didapat Dan sekarang pemerintah sudah menyiapkan banyak minyak goreng untuk masyarakat MinyakUntukKita,banyak para pelaku usaha yang kesulitan dalam mendapatkan minyak goreng karena harganya mahal dan sulit didapat dan sekarang pemerintah sudah menyiapkan banyak minyak goreng untuk masyarakat minyakuntukkita,"['laku', 'usaha', 'sulit', 'minyak', 'goreng', 'harga', 'mahal', 'sulit', 'perintah', 'minyak', 'goreng', 'masyarakat', 'minyakuntukkita']",laku usaha sulit minyak goreng harga mahal sulit perintah minyak goreng masyarakat minyakuntukkita
1542378575890124800,"@Dennysiregar7 @jokowi Legacy nya apa ? Hutang lebih 7000 T, Minyak Goreng langka &amp; mahal....produksi mobil gaib Esemka..., Politik Dinasti....apalagi..😁😁",0,"  Legacy nya apa ? Hutang lebih 7000 T, Minyak Goreng langka &amp; mahal....produksi mobil gaib Esemka..., Politik Dinasti....apalagi..😁😁",  Legacy nya apa  Hutang lebih 7000 T Minyak Goreng langka amp mahalproduksi mobil gaib Esemka Politik Dinastiapalagi😁😁,Legacy nya apa Hutang lebih     T Minyak Goreng langka amp mahalproduksi mobil gaib Esemka Politik Dinastiapalagi,legacy nya apa hutang lebih     t minyak goreng langka amp mahalproduksi mobil gaib esemka politik dinastiapalagi,"['legacy', 'nya', 'hutang', 't', 'minyak', 'goreng', 'langka', 'amp', 'mahalproduksi', 'mobil', 'gaib', 'esemka', 'politik', 'dinastiapalagi']",legacy nya hutang t minyak goreng langka amp mahalproduksi mobil gaib esemka politik dinastiapalagi
1542171367864274944,"@BebasMe58764826 @Dennysiregar7 Loe maennya jauhan dikit, bahas pula minyak langka..adeeeuuhhh. Cari dulu dech literasinya. Di google juga g yakij bnyk knp penyebab minyak goreng mahal. Kl kadrun si jeplak aja, kaga kaji lbh dalem. Yg penting teriak paling keras Tapiiiiiiirrrrrrrrrr",0,"  Loe maennya jauhan dikit, bahas pula minyak langka..adeeeuuhhh. Cari dulu dech literasinya. Di google juga g yakij bnyk knp penyebab minyak goreng mahal. Kl kadrun si jeplak aja, kaga kaji lbh dalem. Yg penting teriak paling keras Tapiiiiiiirrrrrrrrrr",  Loe maennya jauhan dikit bahas pula minyak langkaadeeeuuhhh Cari dulu dech literasinya Di google juga g yakij bnyk knp penyebab minyak goreng mahal Kl kadrun si jeplak aja kaga kaji lbh dalem Yg penting teriak paling keras Tapiiiiiiirrrrrrrrrr,Loe maennya jauhan dikit bahas pula minyak langkaadeeuuhh Cari dulu dech literasinya Di google juga g yakij bnyk knp penyebab minyak goreng mahal Kl kadrun si jeplak aja kaga kaji lbh dalem Yg penting teriak paling keras Tapiirr,loe maennya jauhan dikit bahas pula minyak langkaadeeuuhh cari dulu dech literasinya di google juga g yakij bnyk knp penyebab minyak goreng mahal kl kadrun si jeplak aja kaga kaji lbh dalem yg penting teriak paling keras tapiirr,"['loe', 'maennya', 'jauh', 'dikit', 'bahas', 'minyak', 'langkaadeeuuhh', 'cari', 'dech', 'literasinya', 'google', 'g', 'yakij', 'bnyk', 'knp', 'sebab', 'minyak', 'goreng', 'mahal', 'kl', 'kadrun', 'si', 'jeplak', 'aja', 'kaga', 'kaji', 'lbh', 'dalem', 'yg', 'teriak', 'keras', 'tapiirr']",loe maennya jauh dikit bahas minyak langkaadeeuuhh cari dech literasinya google g yakij bnyk knp sebab minyak goreng mahal kl kadrun si jeplak aja kaga kaji lbh dalem yg teriak keras tapiirr
1542657462561406976,@corbuzier Wah lumayan bisa di goreng mampu beli minyak yang mahal berarti hahaha,1, Wah lumayan bisa di goreng mampu beli minyak yang mahal berarti hahaha, Wah lumayan bisa di goreng mampu beli minyak yang mahal berarti hahaha,Wah lumayan bisa di goreng mampu beli minyak yang mahal berarti hahaha,wah lumayan bisa di goreng mampu beli minyak yang mahal berarti hahaha,"['lumayan', 'goreng', 'beli', 'minyak', 'mahal', 'hahaha']",lumayan goreng beli minyak mahal hahaha
1542498014161702912,"Pak M. Said 
1. Indonesia punya berhektar hektar kebun sawit kenapa Minyak Goreng &amp; Pertalit langka &amp; mahal
2. Subsidi BBM terjadi sejak dulu

Apa solusinya untuk masalah ini ? Terimakasih.
Cek Ombak",0,Pak M. Said  1. Indonesia punya berhektar hektar kebun sawit kenapa Minyak Goreng &amp; Pertalit langka &amp; mahal 2. Subsidi BBM terjadi sejak dulu  Apa solusinya untuk masalah ini ? Terimakasih. Cek Ombak,Pak M Said  1 Indonesia punya berhektar hektar kebun sawit kenapa Minyak Goreng amp Pertalit langka amp mahal 2 Subsidi BBM terjadi sejak dulu  Apa solusinya untuk masalah ini  Terimakasih Cek Ombak,Pak M Said   Indonesia punya berhektar hektar kebun sawit kenapa Minyak Goreng amp Pertalit langka amp mahal   Subsidi BBM terjadi sejak dulu Apa solusinya untuk masalah ini Terimakasih Cek Ombak,pak m said   indonesia punya berhektar hektar kebun sawit kenapa minyak goreng amp pertalit langka amp mahal   subsidi bbm terjadi sejak dulu apa solusinya untuk masalah ini terimakasih cek ombak,"['m', 'said', 'indonesia', 'hektar', 'hektar', 'kebun', 'sawit', 'minyak', 'goreng', 'amp', 'pertalit', 'langka', 'amp', 'mahal', 'subsidi', 'bbm', 'solusi', 'terimakasih', 'cek', 'ombak']",m said indonesia hektar hektar kebun sawit minyak goreng amp pertalit langka amp mahal subsidi bbm solusi terimakasih cek ombak
1542525845121552386,"tadi buat makan malam nyobain kwetiau goreng instan gitu, mayan juga (tapi mahal njir 5rb lebih)

tapi tadi telurnya gue scrambled duluan pake minyak baceman bawang putih, backup plan jaga2 kalo kwetiaunya anyep setidaknya telurnya enak wangi https://t.co/rwXPANvqwa",0,"tadi buat makan malam nyobain kwetiau goreng instan gitu, mayan juga (tapi mahal njir 5rb lebih)  tapi tadi telurnya gue scrambled duluan pake minyak baceman bawang putih, backup plan jaga2 kalo kwetiaunya anyep setidaknya telurnya enak wangi https://t.co/rwXPANvqwa",tadi buat makan malam nyobain kwetiau goreng instan gitu mayan juga tapi mahal njir 5rb lebih  tapi tadi telurnya gue scrambled duluan pake minyak baceman bawang putih backup plan jaga2 kalo kwetiaunya anyep setidaknya telurnya enak wangi httpstcorwXPANvqwa,tadi buat makan malam nyobain kwetiau goreng instan gitu mayan juga tapi mahal njir   rb lebih tapi tadi telurnya gue scrambled duluan pake minyak baceman bawang putih backup plan jaga   kalo kwetiaunya anyep setidaknya telurnya enak wangi httpstcorwXPANvqwa,tadi buat makan malam nyobain kwetiau goreng instan gitu mayan juga tapi mahal njir   rb lebih tapi tadi telurnya gue scrambled duluan pake minyak baceman bawang putih backup plan jaga   kalo kwetiaunya anyep setidaknya telurnya enak wangi httpstcorwxpanvqwa,"['makan', 'malam', 'nyobain', 'kwetiau', 'goreng', 'instan', 'gitu', 'mayan', 'mahal', 'njir', 'rb', 'telur', 'gue', 'scrambled', 'duluan', 'pake', 'minyak', 'bacem', 'bawang', 'putih', 'backup', 'plan', 'jaga', 'kalo', 'kwetiau', 'anyep', 'telur', 'enak', 'wangi', 'httpstcorwxpanvqwa']",makan malam nyobain kwetiau goreng instan gitu mayan mahal njir rb telur gue scrambled duluan pake minyak bacem bawang putih backup plan jaga kalo kwetiau anyep telur enak wangi httpstcorwxpanvqwa
1542621717981298688,"@geloraco Medianya bagus ya... Seakan2...perang di hentikan sementara dengan hadirnya Presiden RI.Hanya saja... Oligarki di Negara ini tidak bisa di hentikan dengan minyak goreng yg mahal,Pertalite yg susah,harga listrik naik, dan Bp tidak pernah Urus... Tapi Bp urus Negara lain. Hancur",0," Medianya bagus ya... Seakan2...perang di hentikan sementara dengan hadirnya Presiden RI.Hanya saja... Oligarki di Negara ini tidak bisa di hentikan dengan minyak goreng yg mahal,Pertalite yg susah,harga listrik naik, dan Bp tidak pernah Urus... Tapi Bp urus Negara lain. Hancur", Medianya bagus ya Seakan2perang di hentikan sementara dengan hadirnya Presiden RIHanya saja Oligarki di Negara ini tidak bisa di hentikan dengan minyak goreng yg mahalPertalite yg susahharga listrik naik dan Bp tidak pernah Urus Tapi Bp urus Negara lain Hancur,Medianya bagus ya Seakan   perang di hentikan sementara dengan hadirnya Presiden RIHanya saja Oligarki di Negara ini tidak bisa di hentikan dengan minyak goreng yg mahalPertalite yg susahharga listrik naik dan Bp tidak pernah Urus Tapi Bp urus Negara lain Hancur,medianya bagus ya seakan   perang di hentikan sementara dengan hadirnya presiden rihanya saja oligarki di negara ini tidak bisa di hentikan dengan minyak goreng yg mahalpertalite yg susahharga listrik naik dan bp tidak pernah urus tapi bp urus negara lain hancur,"['media', 'bagus', 'ya', 'akan', 'perang', 'henti', 'hadir', 'presiden', 'rihanya', 'oligarki', 'negara', 'henti', 'minyak', 'goreng', 'yg', 'mahalpertalite', 'yg', 'susahharga', 'listrik', 'bp', 'urus', 'bp', 'urus', 'negara', 'hancur']",media bagus ya akan perang henti hadir presiden rihanya oligarki negara henti minyak goreng yg mahalpertalite yg susahharga listrik bp urus bp urus negara hancur
1542117785542660097,"Tapi ada juga yang memmang menimbun minyak goreng murah tersebut untuk dijual kembali dengan harga mahal.

Duh nakal  banget ya di saat masyarakat membutuhkan malah ada oknum yang kurang bertanggung jawab
#MinyakUntukKita",-1,Tapi ada juga yang memmang menimbun minyak goreng murah tersebut untuk dijual kembali dengan harga mahal.  Duh nakal  banget ya di saat masyarakat membutuhkan malah ada oknum yang kurang bertanggung jawab #MinyakUntukKita,Tapi ada juga yang memmang menimbun minyak goreng murah tersebut untuk dijual kembali dengan harga mahal  Duh nakal  banget ya di saat masyarakat membutuhkan malah ada oknum yang kurang bertanggung jawab MinyakUntukKita,Tapi ada juga yang memmang menimbun minyak goreng murah tersebut untuk dijual kembali dengan harga mahal Duh nakal banget ya di saat masyarakat membutuhkan malah ada oknum yang kurang bertanggung jawab MinyakUntukKita,tapi ada juga yang memmang menimbun minyak goreng murah tersebut untuk dijual kembali dengan harga mahal duh nakal banget ya di saat masyarakat membutuhkan malah ada oknum yang kurang bertanggung jawab minyakuntukkita,"['memmang', 'timbun', 'minyak', 'goreng', 'murah', 'jual', 'harga', 'mahal', 'duh', 'nakal', 'banget', 'ya', 'masyarakat', 'butuh', 'oknum', 'tanggung', 'minyakuntukkita']",memmang timbun minyak goreng murah jual harga mahal duh nakal banget ya masyarakat butuh oknum tanggung minyakuntukkita
1542401044717572098,@VIVAcoid Mending urus bangsa sendiri...dinegara sendiri urusan makin kacao Balo... minyak goreng mahal cabe mahal dan masih banyak lagi... Kenapa ngurus negara orang,0, Mending urus bangsa sendiri...dinegara sendiri urusan makin kacao Balo... minyak goreng mahal cabe mahal dan masih banyak lagi... Kenapa ngurus negara orang, Mending urus bangsa sendiridinegara sendiri urusan makin kacao Balo minyak goreng mahal cabe mahal dan masih banyak lagi Kenapa ngurus negara orang,Mending urus bangsa sendiridinegara sendiri urusan makin kacao Balo minyak goreng mahal cabe mahal dan masih banyak lagi Kenapa ngurus negara orang,mending urus bangsa sendiridinegara sendiri urusan makin kacao balo minyak goreng mahal cabe mahal dan masih banyak lagi kenapa ngurus negara orang,"['mending', 'urus', 'bangsa', 'sendiridinegara', 'urus', 'kacao', 'balo', 'minyak', 'goreng', 'mahal', 'cabe', 'mahal', 'ngurus', 'negara', 'orang']",mending urus bangsa sendiridinegara urus kacao balo minyak goreng mahal cabe mahal ngurus negara orang
1542492262361624583,@ZUL_Hasan Kok Minyak doang Pak @ZUL_Hasan Memangnya Pak @ZUL_Hasan Menteri Perdagangan Khusus Minyak goreng ya 🙄? Masih banyak Lagi PR yg harus di Kerjakan Pak @ZUL_Hasan Harga Pakan Ternak yg masih mahal lalu Harga Cabe bawang tomat mahal juga dan Harga Pupuk Mahal,0, Kok Minyak doang Pak  Memangnya Pak  Menteri Perdagangan Khusus Minyak goreng ya 🙄? Masih banyak Lagi PR yg harus di Kerjakan Pak  Harga Pakan Ternak yg masih mahal lalu Harga Cabe bawang tomat mahal juga dan Harga Pupuk Mahal, Kok Minyak doang Pak  Memangnya Pak  Menteri Perdagangan Khusus Minyak goreng ya 🙄 Masih banyak Lagi PR yg harus di Kerjakan Pak  Harga Pakan Ternak yg masih mahal lalu Harga Cabe bawang tomat mahal juga dan Harga Pupuk Mahal,Kok Minyak doang Pak Memangnya Pak Menteri Perdagangan Khusus Minyak goreng ya Masih banyak Lagi PR yg harus di Kerjakan Pak Harga Pakan Ternak yg masih mahal lalu Harga Cabe bawang tomat mahal juga dan Harga Pupuk Mahal,kok minyak doang pak memangnya pak menteri perdagangan khusus minyak goreng ya masih banyak lagi pr yg harus di kerjakan pak harga pakan ternak yg masih mahal lalu harga cabe bawang tomat mahal juga dan harga pupuk mahal,"['minyak', 'doang', 'memang', 'menteri', 'dagang', 'khusus', 'minyak', 'goreng', 'ya', 'pr', 'yg', 'kerja', 'harga', 'pakan', 'ternak', 'yg', 'mahal', 'harga', 'cabe', 'bawang', 'tomat', 'mahal', 'harga', 'pupuk', 'mahal']",minyak doang memang menteri dagang khusus minyak goreng ya pr yg kerja harga pakan ternak yg mahal harga cabe bawang tomat mahal harga pupuk mahal
1542332994379468800,@bumnbersatu @jokowi Minyak goreng. Bbm.mahal ulama di penjarakan islamphobia menuduh orang muslim radikal kacau lu,0,  Minyak goreng. Bbm.mahal ulama di penjarakan islamphobia menuduh orang muslim radikal kacau lu,  Minyak goreng Bbmmahal ulama di penjarakan islamphobia menuduh orang muslim radikal kacau lu,Minyak goreng Bbmmahal ulama di penjarakan islamphobia menuduh orang muslim radikal kacau lu,minyak goreng bbmmahal ulama di penjarakan islamphobia menuduh orang muslim radikal kacau lu,"['minyak', 'goreng', 'bbmmahal', 'ulama', 'penjara', 'islamphobia', 'tuduh', 'orang', 'muslim', 'radikal', 'kacau', 'lu']",minyak goreng bbmmahal ulama penjara islamphobia tuduh orang muslim radikal kacau lu
1542139140308860929,"@foulseasons jangan minyak goreng indomaret lu jadiin pelumas per, lagi mahal",0," jangan minyak goreng indomaret lu jadiin pelumas per, lagi mahal", jangan minyak goreng indomaret lu jadiin pelumas per lagi mahal,jangan minyak goreng indomaret lu jadiin pelumas per lagi mahal,jangan minyak goreng indomaret lu jadiin pelumas per lagi mahal,"['minyak', 'goreng', 'indomaret', 'lu', 'jadiin', 'lumas', 'mahal']",minyak goreng indomaret lu jadiin lumas mahal
1542075463669252096,@AchsanulQosasi Minyak goreng kemasan masih mahal tapi harga tbs ( tandan buah segar ) sawit di petani drop parah,0, Minyak goreng kemasan masih mahal tapi harga tbs ( tandan buah segar ) sawit di petani drop parah, Minyak goreng kemasan masih mahal tapi harga tbs  tandan buah segar  sawit di petani drop parah,Minyak goreng kemasan masih mahal tapi harga tbs tandan buah segar sawit di petani drop parah,minyak goreng kemasan masih mahal tapi harga tbs tandan buah segar sawit di petani drop parah,"['minyak', 'goreng', 'kemas', 'mahal', 'harga', 'tbs', 'tandan', 'buah', 'segar', 'sawit', 'tani', 'drop', 'parah']",minyak goreng kemas mahal harga tbs tandan buah segar sawit tani drop parah
1542339250485866498,"Ketika minyak goreng langka &amp; mahal , emak2 sudah dibuat kesulitan untuk mendapatkan minyak goreng yg murah , sampai harus antri berjam2 . Sekarang ketika minyak goreng tersedia dgn harga terjangkau , belinya harus pakai aplikasi atau NIK , ribet &amp; ruwet . #CopotMenteriDongok",0,"Ketika minyak goreng langka &amp; mahal , emak2 sudah dibuat kesulitan untuk mendapatkan minyak goreng yg murah , sampai harus antri berjam2 . Sekarang ketika minyak goreng tersedia dgn harga terjangkau , belinya harus pakai aplikasi atau NIK , ribet &amp; ruwet . #CopotMenteriDongok",Ketika minyak goreng langka amp mahal  emak2 sudah dibuat kesulitan untuk mendapatkan minyak goreng yg murah  sampai harus antri berjam2  Sekarang ketika minyak goreng tersedia dgn harga terjangkau  belinya harus pakai aplikasi atau NIK  ribet amp ruwet  CopotMenteriDongok,Ketika minyak goreng langka amp mahal emak   sudah dibuat kesulitan untuk mendapatkan minyak goreng yg murah sampai harus antri berjam   Sekarang ketika minyak goreng tersedia dgn harga terjangkau belinya harus pakai aplikasi atau NIK ribet amp ruwet CopotMenteriDongok,ketika minyak goreng langka amp mahal emak   sudah dibuat kesulitan untuk mendapatkan minyak goreng yg murah sampai harus antri berjam   sekarang ketika minyak goreng tersedia dgn harga terjangkau belinya harus pakai aplikasi atau nik ribet amp ruwet copotmenteridongok,"['minyak', 'goreng', 'langka', 'amp', 'mahal', 'emak', 'sulit', 'minyak', 'goreng', 'yg', 'murah', 'antri', 'jam', 'minyak', 'goreng', 'sedia', 'dgn', 'harga', 'jangkau', 'beli', 'pakai', 'aplikasi', 'nik', 'ribet', 'amp', 'ruwet', 'copotmenteridongok']",minyak goreng langka amp mahal emak sulit minyak goreng yg murah antri jam minyak goreng sedia dgn harga jangkau beli pakai aplikasi nik ribet amp ruwet copotmenteridongok
1542580311598411777,"@corbuzier Minyak goreng lagi mahal &amp; harus pakai aplikasi peduli lindungi juga masih tetap menggoreng.harusnya rebus aja yaa kan, yaa dong",0," Minyak goreng lagi mahal &amp; harus pakai aplikasi peduli lindungi juga masih tetap menggoreng.harusnya rebus aja yaa kan, yaa dong", Minyak goreng lagi mahal amp harus pakai aplikasi peduli lindungi juga masih tetap menggorengharusnya rebus aja yaa kan yaa dong,Minyak goreng lagi mahal amp harus pakai aplikasi peduli lindungi juga masih tetap menggorengharusnya rebus aja yaa kan yaa dong,minyak goreng lagi mahal amp harus pakai aplikasi peduli lindungi juga masih tetap menggorengharusnya rebus aja yaa kan yaa dong,"['minyak', 'goreng', 'mahal', 'amp', 'pakai', 'aplikasi', 'peduli', 'lindung', 'menggorengharusnya', 'rebus', 'aja', 'yaa', 'yaa']",minyak goreng mahal amp pakai aplikasi peduli lindung menggorengharusnya rebus aja yaa yaa
1541947949844168704,minyak goreng mahal bngt ya 🙂,0,minyak goreng mahal bngt ya 🙂,minyak goreng mahal bngt ya 🙂,minyak goreng mahal bngt ya,minyak goreng mahal bngt ya,"['minyak', 'goreng', 'mahal', 'bngt', 'ya']",minyak goreng mahal bngt ya
1542408901651533824,"Minyak goreng masih mahal, ekspor sdh diijinkan, tapi harga buah  sawit segar murah. Pupuk mahal dan susah dicari. Trima kasih pemerintah.",0,"Minyak goreng masih mahal, ekspor sdh diijinkan, tapi harga buah  sawit segar murah. Pupuk mahal dan susah dicari. Trima kasih pemerintah.",Minyak goreng masih mahal ekspor sdh diijinkan tapi harga buah  sawit segar murah Pupuk mahal dan susah dicari Trima kasih pemerintah,Minyak goreng masih mahal ekspor sdh diijinkan tapi harga buah sawit segar murah Pupuk mahal dan susah dicari Trima kasih pemerintah,minyak goreng masih mahal ekspor sdh diijinkan tapi harga buah sawit segar murah pupuk mahal dan susah dicari trima kasih pemerintah,"['minyak', 'goreng', 'mahal', 'ekspor', 'sdh', 'diijinkan', 'harga', 'buah', 'sawit', 'segar', 'murah', 'pupuk', 'mahal', 'susah', 'cari', 'trima', 'kasih', 'perintah']",minyak goreng mahal ekspor sdh diijinkan harga buah sawit segar murah pupuk mahal susah cari trima kasih perintah
1542031978840866817,"@Taufik_hdyat28 @jokowi Minyak goreng jadi mahal karena menghilangnya minyak bunga matahari Ukraina Rusia. 
Pada hakekatnya misi Pak Jokowi ini juga untuk mengurangi krisis pangan.",0,  Minyak goreng jadi mahal karena menghilangnya minyak bunga matahari Ukraina Rusia.  Pada hakekatnya misi Pak Jokowi ini juga untuk mengurangi krisis pangan.,  Minyak goreng jadi mahal karena menghilangnya minyak bunga matahari Ukraina Rusia  Pada hakekatnya misi Pak Jokowi ini juga untuk mengurangi krisis pangan,Minyak goreng jadi mahal karena menghilangnya minyak bunga matahari Ukraina Rusia Pada hakekatnya misi Pak Jokowi ini juga untuk mengurangi krisis pangan,minyak goreng jadi mahal karena menghilangnya minyak bunga matahari ukraina rusia pada hakekatnya misi pak jokowi ini juga untuk mengurangi krisis pangan,"['minyak', 'goreng', 'mahal', 'hilang', 'minyak', 'bunga', 'matahari', 'ukraina', 'rusia', 'hakekatnya', 'misi', 'jokowi', 'kurang', 'krisis', 'pangan']",minyak goreng mahal hilang minyak bunga matahari ukraina rusia hakekatnya misi jokowi kurang krisis pangan
1542522426067943424,"@03__nakula Minyak goreng masih mahal...gk usah ngurusin negara lain, negara sendiri rakyat kesusahan begini...",0," Minyak goreng masih mahal...gk usah ngurusin negara lain, negara sendiri rakyat kesusahan begini...", Minyak goreng masih mahalgk usah ngurusin negara lain negara sendiri rakyat kesusahan begini,Minyak goreng masih mahalgk usah ngurusin negara lain negara sendiri rakyat kesusahan begini,minyak goreng masih mahalgk usah ngurusin negara lain negara sendiri rakyat kesusahan begini,"['minyak', 'goreng', 'mahalgk', 'ngurusin', 'negara', 'negara', 'rakyat', 'susah']",minyak goreng mahalgk ngurusin negara negara rakyat susah
1541988390291542016,"@BennsTyo_ Minyak goreng murah yang mahal niatnya🥲
🤣🤣🤣🤣",0, Minyak goreng murah yang mahal niatnya🥲 🤣🤣🤣🤣, Minyak goreng murah yang mahal niatnya🥲 🤣🤣🤣🤣,Minyak goreng murah yang mahal niatnya,minyak goreng murah yang mahal niatnya,"['minyak', 'goreng', 'murah', 'mahal', 'niat']",minyak goreng murah mahal niat
1542294502152343552,"Minyak goreng oh minyak goreng mau mendapatkan kamu aja susah?
Mahal ada lagi harus pakai peduli lindungi.kita yang gak ada bagaimana?gak bisa makan yang digoreng dong..!
Youtobe serba-serbi MMC
https://t.co/NezuurRykT
#IslamKaffah",0,Minyak goreng oh minyak goreng mau mendapatkan kamu aja susah? Mahal ada lagi harus pakai peduli lindungi.kita yang gak ada bagaimana?gak bisa makan yang digoreng dong..! Youtobe serba-serbi MMC https://t.co/NezuurRykT #IslamKaffah,Minyak goreng oh minyak goreng mau mendapatkan kamu aja susah Mahal ada lagi harus pakai peduli lindungikita yang gak ada bagaimanagak bisa makan yang digoreng dong Youtobe serbaserbi MMC httpstcoNezuurRykT IslamKaffah,Minyak goreng oh minyak goreng mau mendapatkan kamu aja susah Mahal ada lagi harus pakai peduli lindungikita yang gak ada bagaimanagak bisa makan yang digoreng dong Youtobe serbaserbi MMC httpstcoNezuurRykT IslamKaffah,minyak goreng oh minyak goreng mau mendapatkan kamu aja susah mahal ada lagi harus pakai peduli lindungikita yang gak ada bagaimanagak bisa makan yang digoreng dong youtobe serbaserbi mmc httpstconezuurrykt islamkaffah,"['minyak', 'goreng', 'oh', 'minyak', 'goreng', 'aja', 'susah', 'mahal', 'pakai', 'peduli', 'lindungikita', 'gak', 'bagaimanagak', 'makan', 'goreng', 'youtobe', 'serbaserbi', 'mmc', 'httpstconezuurrykt', 'islamkaffah']",minyak goreng oh minyak goreng aja susah mahal pakai peduli lindungikita gak bagaimanagak makan goreng youtobe serbaserbi mmc httpstconezuurrykt islamkaffah
1541993050552971264,"@Zanzia6 @Candraasmara85 Sekarang minyak goreng juga sdh mulai mahal dan langka, dan mulai tgl 1 lusa subsidi BBM juga sdh dicabut. Tapi gak ada yg ribut ... Semua berjalan seperti biasa 😁",0,"  Sekarang minyak goreng juga sdh mulai mahal dan langka, dan mulai tgl 1 lusa subsidi BBM juga sdh dicabut. Tapi gak ada yg ribut ... Semua berjalan seperti biasa 😁",  Sekarang minyak goreng juga sdh mulai mahal dan langka dan mulai tgl 1 lusa subsidi BBM juga sdh dicabut Tapi gak ada yg ribut  Semua berjalan seperti biasa 😁,Sekarang minyak goreng juga sdh mulai mahal dan langka dan mulai tgl   lusa subsidi BBM juga sdh dicabut Tapi gak ada yg ribut Semua berjalan seperti biasa,sekarang minyak goreng juga sdh mulai mahal dan langka dan mulai tgl   lusa subsidi bbm juga sdh dicabut tapi gak ada yg ribut semua berjalan seperti biasa,"['minyak', 'goreng', 'sdh', 'mahal', 'langka', 'tgl', 'lusa', 'subsidi', 'bbm', 'sdh', 'cabut', 'gak', 'yg', 'ribut', 'jalan']",minyak goreng sdh mahal langka tgl lusa subsidi bbm sdh cabut gak yg ribut jalan
1542128225832546304,@Naqiyyah_Syam Moga makin terjangkau kembali harga minyak goreng ini yak. Miris kalau mahal trus langka lagi,0, Moga makin terjangkau kembali harga minyak goreng ini yak. Miris kalau mahal trus langka lagi, Moga makin terjangkau kembali harga minyak goreng ini yak Miris kalau mahal trus langka lagi,Moga makin terjangkau kembali harga minyak goreng ini yak Miris kalau mahal trus langka lagi,moga makin terjangkau kembali harga minyak goreng ini yak miris kalau mahal trus langka lagi,"['moga', 'jangkau', 'harga', 'minyak', 'goreng', 'yak', 'miris', 'mahal', 'trus', 'langka']",moga jangkau harga minyak goreng yak miris mahal trus langka
1542327915487977472,"@erickthohir Monggo di order dagangan kami  bpk @erickthohir 

Ada otak2 bandeng, sarikedelai, susu kambing...dll

Order by DM gih.
Matur nuwun

Smg UMKM tetap bisa survive dimasa2 yg sulit ini,dimana kebutuhan pokok smkin mahal,untuk mendapatkan BBM,minyak goreng smkin banyak aturan2. https://t.co/rWY4627oVr",0," Monggo di order dagangan kami  bpk    Ada otak2 bandeng, sarikedelai, susu kambing...dll  Order by DM gih. Matur nuwun  Smg UMKM tetap bisa survive dimasa2 yg sulit ini,dimana kebutuhan pokok smkin mahal,untuk mendapatkan BBM,minyak goreng smkin banyak aturan2. https://t.co/rWY4627oVr", Monggo di order dagangan kami  bpk    Ada otak2 bandeng sarikedelai susu kambingdll  Order by DM gih Matur nuwun  Smg UMKM tetap bisa survive dimasa2 yg sulit inidimana kebutuhan pokok smkin mahaluntuk mendapatkan BBMminyak goreng smkin banyak aturan2 httpstcorWY4627oVr,Monggo di order dagangan kami bpk Ada otak   bandeng sarikedelai susu kambingdll Order by DM gih Matur nuwun Smg UMKM tetap bisa survive dimasa   yg sulit inidimana kebutuhan pokok smkin mahaluntuk mendapatkan BBMminyak goreng smkin banyak aturan   httpstcorWY      oVr,monggo di order dagangan kami bpk ada otak   bandeng sarikedelai susu kambingdll order by dm gih matur nuwun smg umkm tetap bisa survive dimasa   yg sulit inidimana kebutuhan pokok smkin mahaluntuk mendapatkan bbmminyak goreng smkin banyak aturan   httpstcorwy      ovr,"['monggo', 'order', 'dagang', 'bpk', 'otak', 'bandeng', 'sarikedelai', 'susu', 'kambingdll', 'order', 'by', 'dm', 'gih', 'matur', 'nuwun', 'smg', 'umkm', 'survive', 'masa', 'yg', 'sulit', 'inidimana', 'butuh', 'pokok', 'smkin', 'mahaluntuk', 'bbmminyak', 'goreng', 'smkin', 'atur', 'httpstcorwy', 'ovr']",monggo order dagang bpk otak bandeng sarikedelai susu kambingdll order by dm gih matur nuwun smg umkm survive masa yg sulit inidimana butuh pokok smkin mahaluntuk bbmminyak goreng smkin atur httpstcorwy ovr
